"#""+ESI Scan (scans: #13-17"," 5 scans) Frag=200.0V 154-254 GFPuv oMeY run002.d  Subtract Deconvoluted (Isotope Width=0.0)""",,
#Point,X(Daltons),Y(Counts),
4342,27342,3221.682617,
4343,27343,3538.550293,
4344,27344,3861.709717,
4345,27345,4059.37207,
4346,27346,4186.422852,
4347,27347,4382.620605,
4348,27348,4650.105469,
4349,27349,4807.825684,
4350,27350,4680.094238,
4351,27351,4302.297852,
4352,27352,3909.579102,
4353,27353,3718.897705,
4354,27354,3747.770752,
4355,27355,3830.728027,
4356,27356,3811.958008,
4357,27357,3702.927979,
4358,27358,3631.070801,
4359,27359,3716.220703,
4360,27360,4006.341064,
4361,27361,4458.247559,
4362,27362,4912.916504,
4363,27363,5131.39209,
4364,27364,5008.556152,
4365,27365,4659.101074,
4366,27366,4239.35791,
4367,27367,3879.718994,
4368,27368,3689.412842,
4369,27369,3654.214844,
4370,27370,3627.737305,
4371,27371,3478.41626,
4372,27372,3208.829102,
4373,27373,2932.136963,
4374,27374,2756.133301,
4375,27375,2706.348633,
4376,27376,2748.917725,
4377,27377,2836.818115,
4378,27378,2923.479492,
4379,27379,2980.804199,
4380,27380,3014.715088,
4381,27381,3055.986084,
4382,27382,3108.787842,
4383,27383,3104.478271,
4384,27384,2971.189453,
4385,27385,2729.865967,
4386,27386,2476.259277,
4387,27387,2296.232178,
4388,27388,2198.596191,
4389,27389,2133.095703,
4390,27390,2086.284912,
4391,27391,2111.547852,
4392,27392,2259.781738,
4393,27393,2505.610596,
4394,27394,2722.927734,
4395,27395,2771.804932,
4396,27396,2637.105469,
4397,27397,2434.69458,
4398,27398,2280.315674,
4399,27399,2186.766113,
4400,27400,2109.929688,52729.75
4401,27401,2072.551514,
4402,27402,2155.614502,
4403,27403,2346.847412,
4404,27404,2491.096924,
4405,27405,2460.234619,
4406,27406,2325.533691,
4407,27407,2266.348633,
4408,27408,2327.474609,
4409,27409,2383.590576,
4410,27410,2342.996338,
4411,27411,2245.180176,
4412,27412,2163.801025,
4413,27413,2153.997559,
4414,27414,2259.996582,
4415,27415,2500.545898,
4416,27416,2866.02417,
4417,27417,3311.147217,
4418,27418,3751.756104,
4419,27419,4090.583008,
4420,27420,4262.911133,
4421,27421,4284.679199,
4422,27422,4223.577148,
4423,27423,4136.227051,
4424,27424,4093.361084,
4425,27425,4220.757813,
4426,27426,4658.266602,
4427,27427,5502.023926,
4428,27428,6847.944824,
4429,27429,8875.833008,
4430,27430,11775.66602,
4431,27431,15522.83496,
4432,27432,19886.33594,
4433,27433,24861.90234,
4434,27434,30815.80469,
4435,27435,37851.31641,
4436,27436,45078.07813,
4437,27437,50619.41797,
4438,27438,52729.75,
4439,27439,51321.28125,
4440,27440,47923.75391,
4441,27441,43916.35938,
4442,27442,39825.94922,
4443,27443,36196.30469,
4444,27444,33520.53906,
4445,27445,31393.81055,
4446,27446,28938.51367,
4447,27447,25972.41602,
4448,27448,23188.53711,
4449,27449,21309.73438,
4450,27450,20486.75,
4451,27451,20526.47461,122131.2813
4452,27452,21274.75977,
4453,27453,22837.52344,
4454,27454,25533.5918,
4455,27455,29496.72266,
4456,27456,34991.47266,
4457,27457,43242.24219,
4458,27458,55629.15234,
4459,27459,71770.15625,
4460,27460,88987.73438,
4461,27461,103671.1094,
4462,27462,113894.1953,
4463,27463,120044.0078,
4464,27464,122131.2813,
4465,27465,119007.5547,
4466,27466,110926.1016,
4467,27467,100873.3203,
4468,27468,91866.01563,
4469,27469,84179.55469,
4470,27470,77981.97656,
4471,27471,77021.73438,
4472,27472,87357.45313,
4473,27473,114163.5781,
4474,27474,160162.2813,
4475,27475,224345.9219,
4476,27476,301277.5625,
4477,27477,383953.0313,
4478,27478,468987.375,
4479,27479,553655,
4480,27480,624365.1875,
4481,27481,663039.9375,
4482,27482,667247.1875,
4483,27483,644496.25,
4484,27484,596863.6875,
4485,27485,529091.8125,
4486,27486,455946.9375,
4487,27487,389548.0313,
4488,27488,329765.6563,
4489,27489,273045.4375,
4490,27490,221908.5469,
4491,27491,181203.9844,
4492,27492,152197.5781,
4493,27493,133009.6563,
4494,27494,121413.3438,
4495,27495,116527.7656,
4496,27496,119156.4609,
4497,27497,130683.2266,
4498,27498,150638.4063,
4499,27499,175529.5938,
4500,27500,199348.9531,
4501,27501,215378.7969,
4502,27502,222033.7031,
4503,27503,225081.5313,
4504,27504,228401.5313,
4505,27505,227276.9063,
4506,27506,215667.2969,
4507,27507,194376.7031,
4508,27508,168079.2813,
4509,27509,140998.4531,
4510,27510,118194.5469,
4511,27511,103134.8516,
4512,27512,94110.71875,
4513,27513,88171.77344,
4514,27514,84409.50781,
4515,27515,82369.74219,
4516,27516,81916.60938,
4517,27517,83831.66406,
4518,27518,88413.64063,
4519,27519,94701.78906,
4520,27520,101865.8516,
4521,27521,109818.3047,
4522,27522,117886.8203,
4523,27523,124448.8672,
4524,27524,127973.9844,
4525,27525,127755.9063,
4526,27526,123969.0078,
4527,27527,117143.4219,
4528,27528,108016.1953,
4529,27529,98056.05469,
4530,27530,89049.17969,
4531,27531,81894.69531,
4532,27532,76504.50781,
4533,27533,72451.24219,
4534,27534,68948.97656,
4535,27535,65236.34375,
4536,27536,62244.70313,
4537,27537,62344.34375,
4538,27538,66482.32813,
4539,27539,73420.32813,
4540,27540,81458.64063,
4541,27541,89377.375,
4542,27542,96640.60938,
4543,27543,103008.7813,
4544,27544,106954.2188,
4545,27545,106460.9922,
4546,27546,102410.8281,
4547,27547,97285.46094,
4548,27548,91293.8125,
4549,27549,83812.21875,
4550,27550,75691.94531,
4551,27551,68014.39063,
4552,27552,61367.96484,
4553,27553,56163.26953,
4554,27554,52287.63672,
4555,27555,49141.92578,
4556,27556,46535.20703,
4557,27557,45079.99219,
4558,27558,45413.03125,
4559,27559,47426.59766,
4560,27560,50169.55469,
4561,27561,52190.95313,
4562,27562,52707.6875,
4563,27563,52801.57813,
4564,27564,54284.34375,
4565,27565,57269.19922,
4566,27566,59924.47656,
4567,27567,60444.42969,
4568,27568,58628.76563,
4569,27569,55577.85938,
4570,27570,52706.10156,
4571,27571,51019.72266,
4572,27572,50193.34375,
4573,27573,48776.30078,
4574,27574,46008.95313,
4575,27575,42714.28125,
4576,27576,40252.375,
4577,27577,39389.12891,
4578,27578,40105.64063,
4579,27579,41660.51172,
4580,27580,42841.76563,
4581,27581,42950.84766,
4582,27582,42594.63281,
4583,27583,42891.30859,
4584,27584,44144.125,
4585,27585,45529.17969,
4586,27586,45719.17969,
4587,27587,44132.23828,
4588,27588,41616.76563,
4589,27589,39530.27344,
4590,27590,38511.30469,
4591,27591,38314.96875,
4592,27592,38284.91406,
4593,27593,37916.92188,
4594,27594,37536.30859,
4595,27595,38029.27734,
4596,27596,39318.92188,
4597,27597,40239.19141,
4598,27598,40374.35938,
4599,27599,40316.14063,
4600,27600,40178.59766,
4601,27601,39817.95313,
4602,27602,39920.75,
4603,27603,41343.26953,
4604,27604,43968.33203,
4605,27605,47013.78906,
4606,27606,50052.15625,
4607,27607,53170.5,
4608,27608,56384.62109,
4609,27609,59346.24219,
4610,27610,61502.08984,
4611,27611,62538.24609,
4612,27612,62498.55078,
4613,27613,61192.16406,
4614,27614,58615.60156,
4615,27615,55853.08203,
4616,27616,53753.94531,
4617,27617,51647.88672,
4618,27618,48630.53516,
4619,27619,44854.79297,
4620,27620,41287.8125,
4621,27621,38796.29688,
4622,27622,37311.80078,
4623,27623,36190.9375,
4624,27624,35212.85547,
4625,27625,34476.85156,
4626,27626,33585.16406,
4627,27627,31782.45508,
4628,27628,29076.16016,
4629,27629,26328.80078,
4630,27630,24258.86719,
4631,27631,23165.31641,
4632,27632,23183.99023,
4633,27633,24356.05859,
4634,27634,26377.05664,
4635,27635,28068.43164,
4636,27636,28051.89648,
4637,27637,26447.48633,
4638,27638,24597.3457,
4639,27639,23322.375,
4640,27640,22712.30078,
4641,27641,22884.94141,
4642,27642,23883.10156,
4643,27643,25184.78516,
4644,27644,26174.69336,
4645,27645,26896.38281,
4646,27646,27657.5,
4647,27647,28477.30273,
4648,27648,29228.37891,
4649,27649,29627.21289,
4650,27650,29406.70703,
4651,27651,28840.35938,
4652,27652,28317.89648,
4653,27653,27745.83789,
4654,27654,27206.39063,
4655,27655,27305.26172,
4656,27656,28185.2207,
4657,27657,29088.36719,
4658,27658,29640.49023,
4659,27659,31080.56641,
4660,27660,35438.20703,
4661,27661,43630.46875,
4662,27662,54313.62109,
4663,27663,64011.98047,
4664,27664,68958.65625,
4665,27665,67990.25,
4666,27666,63303.61328,
4667,27667,58009.90625,
4668,27668,53751.32031,
4669,27669,50149.60938,
4670,27670,46007.91016,
4671,27671,41441.39063,
4672,27672,37912.38281,
4673,27673,36042.54297,
4674,27674,34835.23828,
4675,27675,33027.16797,
4676,27676,30296.79883,
4677,27677,27428.38867,
4678,27678,25597.22266,
4679,27679,25342.81836,
4680,27680,26262.6875,
4681,27681,27501.79688,
4682,27682,28318.78711,
4683,27683,28416.46094,
4684,27684,28158.32031,
4685,27685,28147.04688,
4686,27686,28305.88672,
4687,27687,27867.70508,
4688,27688,26317.98633,
4689,27689,24077.7832,
4690,27690,22110.46875,
4691,27691,21022.12695,
4692,27692,20896.47656,
4693,27693,21594.4082,
4694,27694,22626.89258,
4695,27695,23228.50977,
4696,27696,23126.10156,
4697,27697,22731.43359,
4698,27698,22352.13477,
4699,27699,21778.50781,
4700,27700,20790.61719,
4701,27701,19632.80273,
4702,27702,18861.77148,
4703,27703,18879.91602,
4704,27704,19494.54102,
4705,27705,20028.23047,
4706,27706,19919.76758,
4707,27707,19029.30469,
4708,27708,17679.45313,
4709,27709,16516.3457,
4710,27710,15975.80957,
4711,27711,15999.66113,
4712,27712,16314.89648,
4713,27713,16719.40234,
4714,27714,17096.02734,
4715,27715,17324.97852,
4716,27716,17380.57227,
4717,27717,17311.39453,
4718,27718,16998.10938,
4719,27719,16357.06934,
4720,27720,15654.16699,
4721,27721,15140.75195,
4722,27722,14681.66992,
4723,27723,14163.89941,
4724,27724,13843.07617,
4725,27725,13930.26465,
4726,27726,14286.55664,
4727,27727,14691.20117,
4728,27728,15056.69238,
4729,27729,15342.85352,
4730,27730,15586.98242,
4731,27731,16077.25488,
4732,27732,16998.64648,
4733,27733,17807.82227,
4734,27734,17620.14063,
4735,27735,16201.27734,
4736,27736,14124.35547,
4737,27737,12257.76758,
4738,27738,11246.79199,
4739,27739,11201.75586,
4740,27740,11742.72559,
4741,27741,12266.46875,
4742,27742,12395.4043,
4743,27743,12362.64551,
4744,27744,12683.69629,
4745,27745,13406.85254,
4746,27746,14023.56641,
4747,27747,14152.5293,
4748,27748,13974.08398,
4749,27749,13880.7793,
4750,27750,14073.16992,
4751,27751,14527.04297,
4752,27752,14955.24512,
4753,27753,15027.71387,
4754,27754,14848.08105,
4755,27755,14799.94434,
4756,27756,15051.32227,
4757,27757,15514.26855,
4758,27758,15865.18066,
4759,27759,15696.41504,
4760,27760,15098.2959,
4761,27761,14566.00195,
4762,27762,14278.81738,
4763,27763,14144.2832,
4764,27764,14255.58301,
4765,27765,14787.91211,
4766,27766,15570.67188,
4767,27767,16049.62305,
4768,27768,15783.375,
4769,27769,14892.82715,
4770,27770,13920.48535,
4771,27771,13268.69141,
4772,27772,13013.33496,
4773,27773,13134.52441,
4774,27774,13498.08691,
4775,27775,13784.73047,
4776,27776,13751.50684,
4777,27777,13421.28711,
4778,27778,12942.52246,
4779,27779,12514.96094,
4780,27780,12383.06836,
4781,27781,12581.73242,
4782,27782,12865.1416,
4783,27783,13038.24609,
4784,27784,13148.94629,
4785,27785,13325.82129,
4786,27786,13421.74121,
4787,27787,13112.03418,
4788,27788,12621.47363,
4789,27789,12578.45313,
4790,27790,12946.29492,
4791,27791,13051.77051,
4792,27792,12626.88184,
4793,27793,12085.91602,
4794,27794,11879.89746,
4795,27795,12116.0752,
4796,27796,12763.61621,
4797,27797,13736.3457,
4798,27798,14715.24121,
4799,27799,15168.70801,
4800,27800,14743.89063,
4801,27801,13676.86621,
4802,27802,12619.80859,
4803,27803,12008.95215,
4804,27804,11725.41211,
4805,27805,11384.87598,
4806,27806,10833.39063,
4807,27807,10265.16504,
4808,27808,9995.032227,
4809,27809,10257.95117,
4810,27810,11182.22559,
4811,27811,12722.53613,
4812,27812,14361.80859,
4813,27813,15131.62305,
4814,27814,14434.40918,
4815,27815,12654.28418,
4816,27816,10682.22949,
4817,27817,9216.084961,
4818,27818,8490.188477,
4819,27819,8304.558594,
4820,27820,8363.991211,
4821,27821,8627.538086,
4822,27822,9295.972656,
4823,27823,10418.02734,
4824,27824,11530.38281,
4825,27825,12018.5,
4826,27826,11700.20605,
4827,27827,10804.74609,
4828,27828,9791.449219,
4829,27829,9191.501953,
4830,27830,9279.414063,
4831,27831,9922.992188,
4832,27832,10806.40234,
4833,27833,11733.2373,
4834,27834,12654.30762,
4835,27835,13419.52051,
4836,27836,13752.89453,
4837,27837,13607.31152,
4838,27838,13184.7666,
4839,27839,12696.36914,
4840,27840,12379.86035,
4841,27841,12312.02344,
4842,27842,12268.38867,
4843,27843,12236.88184,
4844,27844,12556.49512,
4845,27845,13168.78516,
4846,27846,13443.96875,
4847,27847,13054.79004,
4848,27848,12429.19531,
4849,27849,12078.25879,
4850,27850,11997.04688,
4851,27851,11976.59082,
4852,27852,11979.21875,
4853,27853,12005.62402,
4854,27854,11956.35449,
4855,27855,11748.48438,
4856,27856,11394.55566,
4857,27857,10991.46875,
4858,27858,10721.75684,
4859,27859,10731.44141,
4860,27860,11044.44141,
4861,27861,11600.14258,
4862,27862,12179.7041,
4863,27863,12515.80078,
4864,27864,12671.0498,
4865,27865,12997.82324,
4866,27866,13622.60547,
4867,27867,14119.23828,
4868,27868,13945.75879,
4869,27869,13284.5752,
4870,27870,12843.33398,
4871,27871,12844.41309,
4872,27872,12920.82813,
4873,27873,12862.28223,
4874,27874,12943.27246,
4875,27875,13376.92578,
4876,27876,13779.97461,
4877,27877,13636.71191,
4878,27878,13003.05762,
4879,27879,12394.61523,
4880,27880,12202.60645,
4881,27881,12250.71875,
4882,27882,12018.86816,
4883,27883,11317.62793,
4884,27884,10384.23145,
4885,27885,9533.652344,
4886,27886,8974.896484,
4887,27887,8714.563477,
4888,27888,8633.163086,
4889,27889,8731.838867,
4890,27890,9128.000977,
4891,27891,9804.867188,
4892,27892,10535.94727,
4893,27893,10992.37012,
4894,27894,10933.02148,
4895,27895,10523.67285,
4896,27896,10301.78711,
4897,27897,10591.53223,
4898,27898,11161.7002,
4899,27899,11553.54297,
4900,27900,11536.68066,
4901,27901,11154.9043,
4902,27902,10571.90137,
4903,27903,9999.44043,
4904,27904,9588.625977,
4905,27905,9368.50293,
4906,27906,9274.152344,
4907,27907,9148.702148,
4908,27908,8858.171875,
4909,27909,8452.512695,
4910,27910,8099.150391,
4911,27911,7860.251465,
4912,27912,7559.23877,
4913,27913,6955.253418,
4914,27914,6129.170898,
4915,27915,5469.061035,
4916,27916,5253.71582,
4917,27917,5489.766113,
4918,27918,6024.391113,
4919,27919,6680.855469,
4920,27920,7342.972656,
4921,27921,7897.331543,
4922,27922,8155.799316,
4923,27923,7994.724121,
4924,27924,7579.702148,
4925,27925,7263.337891,
4926,27926,7217.419434,
4927,27927,7311.01416,
4928,27928,7365.689941,
4929,27929,7404.529785,
4930,27930,7644.410645,
4931,27931,8293.954102,
4932,27932,9230.789063,
4933,27933,9922.496094,
4934,27934,9883.254883,
4935,27935,9087.396484,
4936,27936,7906.075684,
4937,27937,6827.347168,
4938,27938,6182.641602,
4939,27939,6065.507813,
4940,27940,6415.625,
4941,27941,7022.602051,
4942,27942,7569.700195,
4943,27943,7910.626953,
4944,27944,8087.255859,
4945,27945,8013.057129,
4946,27946,7613.242188,
4947,27947,7137.61084,
4948,27948,6995.724121,
4949,27949,7432.605469,
4950,27950,8290.418945,
4951,27951,9090.09082,
4952,27952,9555.583984,
4953,27953,9832.55957,
4954,27954,10071.88379,
4955,27955,10164.78027,
4956,27956,9956.820313,
4957,27957,9424.099609,
4958,27958,8640.550781,
4959,27959,7770.32666,
4960,27960,7043.643555,
4961,27961,6631.867188,
4962,27962,6572.034668,
4963,27963,6810.40918,
4964,27964,7253.661621,
4965,27965,7771.600586,
4966,27966,8242.268555,
4967,27967,8637.199219,
4968,27968,8937.407227,
4969,27969,9035.978516,
4970,27970,8962.952148,
4971,27971,8938.697266,
4972,27972,9017.101563,
4973,27973,8964.454102,
4974,27974,8488.500977,
4975,27975,7533.057129,
4976,27976,6400.975098,
4977,27977,5488.961426,
4978,27978,4975.025879,
4979,27979,4864.666016,
4980,27980,5143.32959,
4981,27981,5729.210449,
4982,27982,6372.078125,
4983,27983,6725.834961,
4984,27984,6613.783691,
4985,27985,6165.984863,
4986,27986,5628.204102,
4987,27987,5187.710938,
4988,27988,4944.955078,
4989,27989,4901.893066,
4990,27990,5014.686035,
4991,27991,5217.918457,
4992,27992,5394.083496,
4993,27993,5425.764648,
4994,27994,5296.835938,
4995,27995,5122.202637,
4996,27996,5049.628906,
4997,27997,5145.569336,
4998,27998,5344.995605,
4999,27999,5454.087891,
5000,28000,5325.513184,
5001,28001,5055.07373,
5002,28002,4871.79834,
5003,28003,4859.496582,
5004,28004,4863.025879,
5005,28005,4713.338867,
5006,28006,4479.269531,
5007,28007,4315.666016,
5008,28008,4195.662109,
5009,28009,4041.48877,
5010,28010,3977.624023,
5011,28011,4262.520996,
5012,28012,5009.192871,
5013,28013,6030.063965,
5014,28014,6946.851074,
5015,28015,7434.077148,
5016,28016,7388.719238,
5017,28017,6943.951172,
5018,28018,6367.540527,
5019,28019,5916.389648,
5020,28020,5711.127441,
5021,28021,5697.936523,
5022,28022,5736.716797,
5023,28023,5750.501465,
5024,28024,5819.20166,
5025,28025,6113.497559,
5026,28026,6660.927734,
5027,28027,7232.139648,
5028,28028,7550.302734,
5029,28029,7534.675781,
5030,28030,7345.459961,
5031,28031,7295.204102,
5032,28032,7616.284668,
5033,28033,8191.515625,
5034,28034,8589.03418,
5035,28035,8472.698242,
5036,28036,7983.952637,
5037,28037,7603.26416,
5038,28038,7577.994629,
5039,28039,7652.839844,
5040,28040,7479.86377,
5041,28041,7035.177246,
5042,28042,6465.705566,
5043,28043,5873.053223,
5044,28044,5364.41748,
5045,28045,5038.552734,
5046,28046,4914.951172,
5047,28047,4927.714355,
5048,28048,4899.39209,
5049,28049,4631.504883,
5050,28050,4132.501953,
5051,28051,3634.835205,
5052,28052,3346.187744,
5053,28053,3296.592041,
5054,28054,3437.081299,
5055,28055,3774.692383,
5056,28056,4342.125488,
5057,28057,5074.022461,
5058,28058,5778.53418,
5059,28059,6243.099121,
5060,28060,6395.628906,
5061,28061,6355.290527,
5062,28062,6336.082031,
5063,28063,6615.235352,
5064,28064,7440.423828,
5065,28065,8623.195313,
5066,28066,9419.807617,
5067,28067,9305.84082,
5068,28068,8574.018555,
5069,28069,7781.487305,
5070,28070,7097.587402,
5071,28071,6438.453613,
5072,28072,5870.331055,
5073,28073,5629.044922,
5074,28074,5833.909668,
5075,28075,6377.602051,
5076,28076,6996.592285,
5077,28077,7388.691406,
5078,28078,7450.601563,
5079,28079,7340.408691,
5080,28080,7243.366699,
5081,28081,7261.571289,
5082,28082,7440.936523,
5083,28083,7731.203613,
5084,28084,7983.256836,
5085,28085,7989.180176,
5086,28086,7634.786133,
5087,28087,7079.141113,
5088,28088,6575.645996,
5089,28089,6181.651367,
5090,28090,5879.288086,
5091,28091,5847.549805,
5092,28092,6306.43457,
5093,28093,7116.481934,
5094,28094,7778.646973,
5095,28095,7942.934082,
5096,28096,7761.030273,
5097,28097,7582.959473,
5098,28098,7556.063477,
5099,28099,7654.864258,
5100,28100,7898.268555,
5101,28101,8316.550781,
5102,28102,8652.243164,
5103,28103,8523.749023,
5104,28104,8024.337402,
5105,28105,7597.406738,
5106,28106,7368.32959,
5107,28107,7176.552734,
5108,28108,7076.17334,
5109,28109,7306.525391,
5110,28110,7885.73584,
5111,28111,8542.217773,
5112,28112,9019.011719,
5113,28113,9278.436523,
5114,28114,9392.34668,
5115,28115,9335.765625,
5116,28116,8988.963867,
5117,28117,8353.527344,
5118,28118,7662.895508,
5119,28119,7216.547852,
5120,28120,7139.333496,
5121,28121,7308.390137,
5122,28122,7479.159668,
5123,28123,7531.286133,
5124,28124,7599.495117,
5125,28125,7855.801758,
5126,28126,8305.297852,
5127,28127,8974.054688,
5128,28128,9940.25293,
5129,28129,10929.14941,
5130,28130,11372.18555,
5131,28131,10990.41602,
5132,28132,9955.176758,
5133,28133,8701.611328,
5134,28134,7671.106934,
5135,28135,7018.161133,
5136,28136,6637.885742,
5137,28137,6384.535645,
5138,28138,6220.127441,
5139,28139,6250.795898,
5140,28140,6528.472168,
5141,28141,6892.280762,
5142,28142,7144.190918,
5143,28143,7223.111816,
5144,28144,7143.102051,
5145,28145,6931.270996,
5146,28146,6638.886719,
5147,28147,6309.715332,
5148,28148,5970.618164,
5149,28149,5728.023438,
5150,28150,5793.922363,
5151,28151,6272.599121,
5152,28152,6961.927246,
5153,28153,7513.277832,
5154,28154,7738.931152,
5155,28155,7662.109375,
5156,28156,7443.170898,
5157,28157,7323.64502,
5158,28158,7437.280762,
5159,28159,7692.665527,
5160,28160,7930.339355,
5161,28161,8117.821289,
5162,28162,8353.757813,
5163,28163,8713.537109,
5164,28164,9155.276367,
5165,28165,9594.921875,
5166,28166,9914.956055,
5167,28167,9915.101563,
5168,28168,9529.360352,
5169,28169,9019.635742,
5170,28170,8829.550781,
5171,28171,9277.948242,
5172,28172,10133.36523,
5173,28173,10562.72461,
5174,28174,10027.91211,
5175,28175,9010.486328,
5176,28176,8389.224609,
5177,28177,8511.635742,
5178,28178,9086.337891,
5179,28179,9625.041016,
5180,28180,9881.911133,
5181,28181,9912.672852,
5182,28182,9853.986328,
5183,28183,9797.023438,
5184,28184,9766.597656,
5185,28185,9806.756836,
5186,28186,10101.72656,
5187,28187,10786.06934,
5188,28188,11659.8623,
5189,28189,12386.58691,
5190,28190,12881.40234,
5191,28191,13124.44336,
5192,28192,12915.25293,
5193,28193,12337.04297,
5194,28194,11928.94434,
5195,28195,12047.76367,
5196,28196,12539.69141,
5197,28197,13056.02832,
5198,28198,13346.27832,
5199,28199,13329.11328,
5200,28200,13191.63965,
5201,28201,13286.62305,
5202,28202,13698.30273,
5203,28203,14158.00195,
5204,28204,14451.66016,
5205,28205,14639.84375,
5206,28206,14896.26074,
5207,28207,15231.71094,
5208,28208,15326.49902,
5209,28209,14743.73633,
5210,28210,13450.36914,
5211,28211,11976.35645,
5212,28212,10884.11133,
5213,28213,10303.68262,
5214,28214,10079.65039,
5215,28215,10042.95801,
5216,28216,10185.76367,
5217,28217,10760.84473,
5218,28218,11897.40723,
5219,28219,13091.60449,
5220,28220,13673.56836,
5221,28221,13653.19531,
5222,28222,13480.44727,
5223,28223,13312.37891,
5224,28224,12965.9375,
5225,28225,12407.82813,
5226,28226,11986.15137,
5227,28227,11968.40332,
5228,28228,12108.12793,
5229,28229,12026.69043,
5230,28230,11706.66699,
5231,28231,11323.98828,
5232,28232,11011.07031,
5233,28233,10836.51758,
5234,28234,10615.72852,
5235,28235,10039.91016,
5236,28236,9241.876953,
5237,28237,8753.628906,
5238,28238,8850.867188,
5239,28239,9313.868164,
5240,28240,9813.232422,
5241,28241,10288.82715,
5242,28242,10835.94922,
5243,28243,11409.48242,
5244,28244,11828.45605,
5245,28245,11938.56445,
5246,28246,11746.29004,
5247,28247,11473.40723,
5248,28248,11334.16309,
5249,28249,11306.1875,
5250,28250,11275.54492,
5251,28251,11227.63867,
5252,28252,11289.4502,
5253,28253,11665.7041,
5254,28254,12379.43848,
5255,28255,13170.05566,
5256,28256,13777.57227,
5257,28257,14156.86328,
5258,28258,14395.31738,
5259,28259,14588.37598,
5260,28260,14753.53613,
5261,28261,14896.40039,
5262,28262,15159.55859,
5263,28263,15601.74805,
5264,28264,15861.33887,
5265,28265,15410.95898,
5266,28266,14184.22168,
5267,28267,12677.28418,
5268,28268,11485.99512,
5269,28269,10943.55859,
5270,28270,11042.35352,
5271,28271,11593.60645,
5272,28272,12471.75781,
5273,28273,13518.36523,
5274,28274,14321.45605,
5275,28275,14534.14551,
5276,28276,14240.22559,
5277,28277,13667.14648,
5278,28278,12982.68652,
5279,28279,12577.86523,
5280,28280,13028.35938,
5281,28281,14578.79297,
5282,28282,16667.01172,
5283,28283,17999.93945,
5284,28284,17650.8125,
5285,28285,16098.43164,
5286,28286,14664.01758,
5287,28287,14135.18066,
5288,28288,14234.8623,
5289,28289,14221.72363,
5290,28290,13721.31836,
5291,28291,12951.24316,
5292,28292,12345.06934,
5293,28293,12055.38086,
5294,28294,11960.06934,
5295,28295,12159.58887,
5296,28296,12827.71289,
5297,28297,13509.54785,
5298,28298,13525.09668,
5299,28299,13047.55664,
5300,28300,12995.34961,
5301,28301,13886.87988,
5302,28302,15309.34375,
5303,28303,16571.94727,
5304,28304,17333.41406,
5305,28305,17468.18555,
5306,28306,16952.54688,
5307,28307,16165.58398,
5308,28308,15901.73926,
5309,28309,16593.92383,
5310,28310,17602.5957,
5311,28311,17886.03125,
5312,28312,17291.05664,
5313,28313,16466.28516,
5314,28314,15890.84961,
5315,28315,15635.03516,
5316,28316,15560.61719,
5317,28317,15506.3457,
5318,28318,15413.60059,
5319,28319,15209.43555,
5320,28320,14932.25586,
5321,28321,14931.34863,
5322,28322,15431.60254,
5323,28323,16082.49316,
5324,28324,16282.55664,
5325,28325,15925.15527,
5326,28326,15470.4082,
5327,28327,15148.75781,
5328,28328,14823.18164,
5329,28329,14559.17383,
5330,28330,14475.91992,
5331,28331,14579.14453,
5332,28332,15114.44629,
5333,28333,16254.33984,
5334,28334,17658.06055,
5335,28335,18903.25977,
5336,28336,19796.80469,
5337,28337,20160.51367,
5338,28338,19836.6582,
5339,28339,18965.9668,
5340,28340,18041.11914,
5341,28341,17498.25195,
5342,28342,17222.9375,
5343,28343,16701.83203,
5344,28344,15787.58984,
5345,28345,14917.06055,
5346,28346,14552.89063,
5347,28347,14813.7832,
5348,28348,15476.88379,
5349,28349,16022.12305,
5350,28350,15818.62793,
5351,28351,14696.64941,
5352,28352,13168.93457,
5353,28353,11782.37793,
5354,28354,10716.48633,
5355,28355,9966.469727,
5356,28356,9514.641602,
5357,28357,9512.939453,
5358,28358,10181.43555,
5359,28359,11342.71094,
5360,28360,12512.93359,
5361,28361,13448.58301,
5362,28362,14212.21777,
5363,28363,14926.5127,
5364,28364,15569.72656,
5365,28365,15953.67188,
5366,28366,16087.76563,
5367,28367,16343.96777,
5368,28368,16965.7207,
5369,28369,17680.53516,
5370,28370,18049.0625,
5371,28371,18033.12695,
5372,28372,17951.19922,
5373,28373,17884.70898,
5374,28374,17622.32617,
5375,28375,17177.71289,
5376,28376,16851.63477,
5377,28377,17019.25781,
5378,28378,17809.55078,
5379,28379,18742.4375,
5380,28380,19218.6875,
5381,28381,19222.22656,
5382,28382,19006.10547,
5383,28383,18566.44922,
5384,28384,17886.18945,
5385,28385,17244.00195,
5386,28386,16864.30859,
5387,28387,16593.66992,
5388,28388,16070.99219,
5389,28389,15055.41602,
5390,28390,13820.52051,
5391,28391,13140.4082,
5392,28392,13629.13867,
5393,28393,15138.38574,
5394,28394,16737.87891,
5395,28395,17643.30078,
5396,28396,18085.99219,
5397,28397,18616.50977,
5398,28398,19246.98047,
5399,28399,19693.68359,
5400,28400,19634.7207,
5401,28401,18951.38867,
5402,28402,18270.91016,
5403,28403,18650.87305,
5404,28404,20335.88477,
5405,28405,22350.53906,
5406,28406,23429.03711,
5407,28407,22851.05078,
5408,28408,20751.65234,
5409,28409,18189.60156,
5410,28410,16411.14258,
5411,28411,16042.0166,
